Date,FPE,HYG,ICVT,LQD,PFF,PFFA,PFXF,PGX,PSK,VRP
2020-03-11,0.004717070538549,-0.0217811487442859,-0.0525358758251209,-0.0328745246715719,-0.016676074500852,-0.0903530020992902,-0.0213902594742978,-0.0125788711804929,-0.0155184120040543,-0.0424468710546843
2020-03-12,-0.0787693989829423,-0.0399559959305916,-0.1018016932481838,-0.0477194103582119,-0.0991666663014065,-0.210553590298719,-0.1038252573394776,-0.0828024389657515,-0.0740385394573273,-0.1116906798648469
2020-03-13,0.0016986917266896,0.0314399193659491,0.076144039151871,0.0433269024261084,0.0682836019999035,0.1074708458305522,0.0426828200220121,0.0478396279823274,0.0368838289430695,0.0988263748402735
2020-03-16,-0.0983602584918146,-0.0549656929886765,-0.0792613576829507,-0.0142217402767714,-0.0997609126130134,-0.1414202132476503,-0.0777774744562436,-0.0795288270132809,-0.0547263218924528,-0.11665222252301
2020-03-17,0.0106583073094403,0.0093852247514694,0.0220123404191006,-0.040972835159371,0.0036493085176756,-0.0895936496423203,0.0272667134889261,-0.0007999822634838,-0.0136841366072891,-0.0042842144285177
2020-03-18,-0.156327849408974,-0.0441332967596376,-0.0738077233222198,-0.050029994358055,-0.1695868207977291,-0.4034821226108441,-0.1827162401282135,-0.1985587359035947,-0.1707575907037035,-0.2827132327667349
2020-03-19,0.0757354808932844,-0.0224684931561109,0.0022429773312075,-0.0494070563287836,0.0832009139617737,0.5164971872525663,0.1004531970142859,0.1128870165303543,0.078828461323736,0.1644319479290212
2020-03-20,-0.0252906005895331,-0.0224250494453941,0.025481292225437,0.0160875497770898,0.0198456805113969,-0.0016944832168186,-0.0054906697317246,0.0314177282697991,0.0220702003736716,0.1006058986627433
2020-03-23,-0.0091162505950045,-0.0160572775265649,-0.0593941687157681,0.0739178002027718,-0.0554954809739317,-0.1544991801294892,-0.0545202640438506,-0.0435768459346672,-0.0463964670544931,-0.011730949461912
2020-03-24,0.0863407830278051,0.0412356914684723,0.0998712370153176,0.0205009294196323,0.0793586549801903,0.0512047895222487,0.0737226211473609,0.0658742029167407,0.0841494993184395,0.0761480136312964
2020-03-25,0.0462541845748649,0.0281275578386301,0.0347589391071896,0.047871095838867,0.0735244363958731,0.0852915758952934,0.0849764582891261,0.0832613996725777,0.0731021025846125,0.0379816016943395
2020-03-26,0.0837560654060762,0.0457332913768078,0.0371768196381574,0.0008159183107103,0.066183258214475,0.2285482254517927,0.0595234186661022,0.0522982270571092,0.0402415242821199,0.070175382598578
2020-03-27,-0.0439301802799931,0.0026029751772709,-0.0037298768331142,-0.0020379843831226,-0.0281033838199626,-0.0386816634847581,-0.0212890054951013,-0.0286147521250109,-0.0189631231066162,0.0140512151839631
2020-03-30,0.0157190814877001,0.0085679700298682,0.003013145741709,0.0121705460602969,0.0104862917136514,-0.0081970339966011,0.0006042223724764,0.0162794908841055,0.011597419050972,-0.0087757654889942
2020-03-31,-0.0238095344970943,-0.0079801586779637,-0.0101961674611743,-0.0033086935631291,0.0012574731901824,-0.0450788841056072,-0.0036234662930818,0.003813855039791,-0.0015284196188436,0.0
2020-04-01,0.0012199189357047,-0.0274497989461285,-0.0471806590040017,-0.0145291268899837,-0.0494835301810454,-0.1250980732021465,-0.0447759822576803,-0.0455929568851289,-0.0374258402794681,-0.0214353513113849
2020-04-02,-0.0170523913748018,0.0077764188956876,0.0181746039110264,0.0026355570687128,0.0063123772273743,0.0170861846022698,-0.0031883433794769,0.0031849542892867,0.0002660713084776,0.0071431187520007
2020-04-03,0.0030976016287131,-0.0214212234381032,-0.0113936254439264,-0.0051754074617701,-0.0092439007720789,-0.045092612308621,-0.0083178160831484,-0.0047623142468098,-0.0069227100022282,-0.0297877269214157
2020-04-06,0.0247068508319718,0.0243373373731135,0.0366882653686082,0.0197354545768189,0.0306565005035128,0.0876846227587921,0.0412906189764401,0.0207337555446767,0.0289546031844105,0.0297273803608568
2020-04-07,0.027727239565068,0.0,0.0011118509901182,0.0015386658942937,0.0281280850173577,0.0692943954355844,0.0322180627469226,0.026562576132552,0.0276184552952463,0.0298155740005585
2020-04-08,0.0175955733820567,0.026015706421284,0.0323894040671779,0.018030472536251,0.0289307053291174,0.1169492400834122,0.0336130923369901,0.0251141940949675,0.0164812275602934,0.0064334460238353
2020-04-09,0.035158554258412,0.0654593560562362,0.0168517483208516,0.0470175335327613,0.0382029091241131,0.12615860818432,0.0423924364936354,0.0386043955442922,0.0396609617653116,0.0488584985661746
2020-04-13,-0.0144767492840773,-0.014327502566021,0.0248593141162276,-0.0097091693063396,-0.0105971711063871,-0.0094939714113463,-0.0150412961195284,-0.0157259340402919,-0.0139160446380378,-0.0156724319203563
2020-04-14,0.0186441753931907,0.0041881010860445,0.0110097026218198,-0.0049022851148095,0.0065454703523675,0.0415335639012628,0.0124435457497387,0.0072623005168881,0.0036495908252132,0.0110570540587704
2020-04-15,-0.0149752214959369,-0.0093225830199481,-0.0044240967258557,0.0066968290233164,-0.0097548069641776,-0.0257668076321699,-0.0134083649866345,-0.0028836828498347,-0.0016969326239667,-0.0104986349087367
2020-04-16,0.0,-0.0009909793001644,0.0058110118948813,-0.0049699201108313,-0.0014926087121205,-0.008186342690412,0.0016991237589032,0.0021691087394224,0.0024287909068541,0.0163571781447249
2020-04-17,0.0185808358998316,0.0050822699830519,0.0100253596881068,0.0033041902912085,0.0122573548814359,0.026666597688846,0.0130013529395001,0.0108228026231775,0.0130812811287366,0.0047847191386158
2020-04-20,-0.0127138630791336,-0.0150456111009205,0.0060566551426666,-0.0056679830161558,-0.004725534968899,-0.0324592980018889,-0.0066962606330474,-0.0055923192807132,-0.0059780085283873,-0.00786578630513
2020-04-21,-0.0309512191311521,-0.0182791469545126,-0.0224918601629495,-0.0035431714837488,-0.015430195395738,-0.0374194747846683,-0.0168538043836585,-0.012256299308045,-0.0103443594514889,-0.0135785950261939
2020-04-22,0.025551951965909,0.0087991865431722,0.0161664381332184,0.0006184314477726,0.0087402721230638,0.0120642249318128,0.0102858312798868,0.0029191899005722,-0.0009722239637206,0.0079925461667105
2020-04-23,0.0022648936317861,-0.0005050732428311,0.0010103658877207,0.0042489480953726,0.0068716851695649,0.0331130690828052,0.0079187492843828,0.0109170546823731,0.0111922367189287,0.0039650790752905
2020-04-24,0.0039549780094914,-0.0093603394753379,0.0102584951373285,-0.0006924334353817,0.0091988482219671,0.0006406774114056,0.0100839705963697,0.0057594304300225,0.0021658139182181,0.0004386788333914
2020-04-27,0.0028133629461986,0.0040860818639976,0.0163144731706241,-0.008083032121178,0.0026456192396726,0.0121718093920037,0.0027884729885285,0.0021476448098733,0.0019203295831502,0.0144738724138544
2020-04-28,-0.0039276441615723,0.0030518222604285,-0.0068796894339862,0.0027162764835899,0.000293684450068,0.0240504905098937,0.0011121410070475,-0.0007143173292408,-0.0004789623711958,-0.0038911493425505
2020-04-29,0.0123939264969423,0.0176217896654222,0.0184728008476189,0.0065789020437871,0.0158313320437342,0.0475896686489223,0.0127774637013524,0.0121514422837902,0.0083909034268372,0.0177954243638052
2020-04-30,-0.0022258920669905,0.0019935013943017,-0.0072874733058365,-0.0067663748520265,0.0,0.0058996469646943,-0.00109667315966,0.0035312301764605,-0.0011888044555485,-0.0055441208122735
2020-05-01,-0.0050190462633412,-0.0172496893567294,-0.0144709355891859,-0.0039582842002069,-0.0150811882170397,-0.0258060205174299,-0.0126303281313058,-0.0112598183232531,-0.0014400781074223,-0.012006730058128
2020-05-04,0.0033631664612834,-0.0013982887089692,-0.0006630401206605,0.0015581768173476,0.0008832330373151,-0.0096331113547618,-0.0038934464532912,0.0021348760293087,0.0019238112973962,0.0108503471135055
2020-05-05,-0.0005592427385247,0.0086548363711493,0.0202322043851608,-0.0013227281073379,0.0,0.0109419561618073,0.0027916615154566,-0.0042607459013257,-0.0014403627889731,-0.0034344103457619
2020-05-06,-0.0033535593542119,-0.0056782690088352,0.0017881644704675,-0.0112174269558013,-0.003824483710979,-0.0030061736326983,-0.0016699229528253,0.0021395338684513,-0.0004804465823444,-0.0034468892256122
2020-05-07,0.0140209529823851,0.0025386996632463,0.014765615492241,0.002678654789515,0.0056109238483836,0.0132687740659587,0.0011148011425865,0.0028465613770782,0.0002398799242222,0.0030260432008883
2020-05-08,0.0033188017453951,0.0094933289470633,0.01519018849139,-0.0047929935500892,0.0061675477748199,-0.008928529336143,0.0055712496877613,0.0042583504586706,0.0026447743458417,0.002586416349771
2020-05-11,-0.0016535327113524,-0.0045141708650723,0.0040951448356847,-0.0087634746684923,-0.0002916128060309,-0.0030031106880791,0.0044321164186478,0.0,0.0038360650137498,0.0025794232204769
2020-05-12,-0.0038655769957669,-0.0012592321041066,-0.0125489728238421,0.0096377145064947,-0.0043800946608053,0.0030121565275411,-0.0016545553120893,-0.001413133364059,-0.0031052416776071,-0.0072900784977885
2020-05-13,-0.0099777172310029,-0.0052973857214355,-0.0098492034927952,0.0022879898082208,-0.0131957325067311,-0.0474475754608286,-0.015469589684911,-0.0099078113970841,-0.0103019118084076,-0.0034551799600206
2020-05-14,-0.0022398112534183,-0.003423450819647,0.0027436265849587,0.0082641993682475,-0.0029722036951063,0.0044136243751071,0.0016833379496929,-0.0057185331528124,-0.0024207258777703,-0.0069352896790028
2020-05-15,0.001122945949963,0.0013995234673158,0.0028638651720616,0.0035128907488006,-0.0032788480526259,-0.0069052867005776,-0.0028012668793884,-0.0021569085758957,-0.001698471826076,-0.0034922419415835
2020-05-18,0.0100893591905801,0.0176598066826823,0.0127634855460803,0.0056788440119361,0.0143541933077397,0.0448800925720447,0.010112786007794,0.0095529133420082,0.0041320900758652,0.0153912535629918
2020-05-19,0.0011096495443601,0.0012485634924768,0.0034654020000077,0.0007734235520646,0.0005895165274851,0.0096795522809709,0.0044491504458057,0.0035844419084956,0.0031469066853351,-0.0004328820371767
2020-05-20,0.0116413170852931,0.0105987244176521,0.0127158396538324,0.0109755133398941,0.0050089016426111,0.0187425014343494,0.0044295161641909,0.0028570059142747,0.0028961022104023,0.0021663137196719
2020-05-21,-0.0019261496015933,-0.0002471877218971,-0.0032551689429143,-0.000764989895262,0.0014658770098292,0.0059941909692,-0.0016533527546821,0.0035609264362741,0.002406224703662,-0.0004324547371361
2020-05-22,0.0033076173374126,0.0024684670907104,0.0077760110117084,0.0,0.0049768633398139,0.0054271406720953,0.0044172854082937,0.0049684297506777,0.0019199680648651,0.0021626733300152
2020-05-26,0.0065933577164285,0.0075090276141396,0.0109566823969653,-0.0013769823235508,0.0087386760654086,0.0279881510961086,0.0076967782244365,0.0035311934984145,0.0038330653702842,0.0077686086869483
2020-05-27,0.0065503060609553,0.0020773163449656,-0.0045793059273214,0.0041372677997406,0.006064030361625,0.0303648859026173,0.0054551732290191,0.0063333749439298,0.0047735828833814,0.0059957321143011
2020-05-28,0.0010846468974574,0.000975491645321,0.0024536019729621,0.0008393773178017,0.0028699636390414,0.0004437424166829,0.0103095164795008,0.0013984025425499,0.0028502765060123,0.0051084487920465
2020-05-29,0.0,0.0040203725015133,0.004589112584413,0.006480274702477,0.0057242209211219,0.0,-0.0032226648420777,0.0041899646395082,0.0033163435186844,-0.0071999599529972
2020-06-01,-0.0005414660006441,0.0075641408317386,0.0156399401980205,-0.0004405190809477,0.0008295239224134,0.0088587096241454,0.0090948018139185,0.0027816839076264,0.0035557375694243,-0.0008528364528599
2020-06-02,0.0043358297733546,0.0099128203542833,0.0106861075263517,0.0031907939477215,0.0039997130648401,0.0054888839661395,0.0048282600748259,0.001387027456194,0.0004725422431517,0.0034155271701779
2020-06-03,0.0026981106840344,0.004668109087925,0.0131423671565698,-0.0006060978950759,0.0039844914347146,0.0281111834873255,0.0080087368037859,0.0,0.0021253459983838,0.0046804166668423
2020-06-04,0.0043057629243099,-0.003097886171697,-0.0103339009998354,-0.0030305468632566,0.0005664776492142,0.0167242742632882,-0.0047667443280057,0.0020775286363114,0.0009424555854298,0.0059302306910951
2020-06-05,0.0091102014621198,0.0094424427132024,0.0174767628930316,0.0051681535411434,0.008782169063225,0.0339424017234539,0.007450372445322,0.0006910738197867,0.0007063401649065,0.0101050451049526
2020-06-08,0.0047798207041436,0.0011837485128904,0.0158659026970249,0.0033267888195349,0.0070199207869789,0.0277779408312928,0.0121500533178504,0.0055249464207309,0.0039990340048414,0.007503069301296
2020-06-09,-0.0063423819931485,-0.0078052475354742,-0.004442153370798,-0.0021102259493973,-0.0047401860516219,-0.0113022502290816,-0.0083509513669702,-0.0020600602013143,-0.0018745492159697,-0.0062061646056507
2020-06-10,-0.0042556405023141,-0.0014302145005228,-0.0010070979269495,0.0065699833004932,-0.0028017446045006,-0.0216702291331638,0.0015793864149018,-0.0041298386474188,-0.0021125162304527,-0.0029141936010287
2020-06-11,-0.0170938499235737,-0.0256621017002957,-0.0435097686917648,-0.0119292033478012,-0.0314698562486658,-0.0833162971332101,-0.0289017161744562,-0.0193503279664254,-0.0181137204211662,-0.020876624995629
2020-06-12,0.0021740098610163,0.0099224648723079,0.0195813761413441,0.0048595688769359,-0.0020304973276967,0.0114171068554003,-0.0086583064085493,-0.0035234622448164,-0.0031143643286677,0.0059703735073273
2020-06-15,0.0086768374938253,0.0097039401079725,0.0130005754094613,0.0142061365991745,0.0066861647363005,0.0115062444865221,0.0070964905623089,0.0035359209287093,0.0036050562730243,0.0008472033204991
2020-06-16,0.0005377921876443,0.0040849165422636,0.0161877428079952,-0.0027564077355571,0.0106842762433063,0.0362949272220824,0.0059617707273111,0.0091612325108905,0.0086207644470093,0.00635336883342
2020-06-17,0.0053728897799389,-0.0046657566903441,0.0036734314289419,-0.001942934945914,0.0011428058124824,0.0026135743801538,0.002155017203316,0.0006987523648169,0.0014240324636574,0.003787850742225
2020-06-18,-0.0053441761107313,-0.0003609596537436,0.0050618655062308,0.002245957249888,-0.0022832169091068,-0.0036491039749491,0.0,-0.0013957382147886,0.0,-0.0092241929026002
2020-06-19,-0.0010748054847,-0.0033673741176181,-0.0068284402557865,0.0007471322521968,0.0020023956287258,-0.0125592922792041,-0.0037630998859715,0.0048913397298404,0.0007119647987976,0.0055013816367768
2020-06-22,0.0016137084289871,-0.0007240266849107,0.0144675157003821,-0.0009703174594073,-0.0045675230453793,-0.006409990802761,-0.0043172238948542,-0.006774953866228,-0.0049753459573108,-0.0030417099482206
2020-06-23,0.0037591641498111,0.0014489837993136,0.0019771150733258,-0.0018679113557397,0.0008603536545253,0.0,0.0016258986913466,0.0021096828838291,0.0014284630184315,0.0055087903725612
2020-06-24,-0.0090960459506643,-0.0102485180997285,-0.021139235348804,-0.0027691952814703,-0.0057306171010628,-0.0204305570616876,-0.0032469447565823,-0.0042103950234885,-0.0042795172176415,-0.0063212328510616
2020-06-25,0.0014662872946693,0.0003656769963829,0.0133897805116212,0.0010503282513201,-0.0014410919317391,0.0010977454509353,-0.0065144025914901,0.0,0.0004770145531483,-0.0021201676075617
2020-06-26,-0.0065041946398292,-0.0094982576506739,0.0088075388718138,0.0009002176649743,-0.0051948978893009,-0.0208333897735847,-0.00710395697887,-0.0042286390657986,-0.0047728899993161,-0.0051001786331953
2020-06-29,0.0032726784137586,-0.0056555011918203,-0.0149273400057965,0.0046440189164764,0.0011603775544246,0.0022401641417624,0.0005506789999125,-0.0007074408047242,0.0019181174670448,0.0025624237533941
2020-06-30,0.0016312035619978,0.0091494832510492,0.0144390850934634,0.0028331964120167,0.0037671643492904,0.0016757612742879,0.0016499733253831,0.0,0.0016758218834502,-0.0017036008064783
2020-07-01,0.0070585617832314,0.0031125956579836,0.0099581617492916,0.0039498124714325,0.0019432836073274,0.0117119572887995,0.0057960800392666,0.0042492476511206,-0.0012003232100445,0.0059751486411994
2020-07-02,0.0037732199822377,0.0073594379958503,0.0090784458893864,0.0024495582234427,0.0049222791387868,0.0093712845897651,0.0049394289888597,0.0028208452971607,0.0045652792688473,0.002121276611789
2020-07-06,0.0,0.0071840333825037,0.0134254414767638,0.0025916010865307,0.0002880811484549,-0.0079187802646223,0.0016386212035575,-0.0007031394820884,-0.0004780510721213,0.0016935126675876
2020-07-07,0.0010743905687828,-0.0066492913800517,0.0008196166904372,0.0013292126564434,-0.0011519927264316,-0.006330755296911,-0.0016359405167388,0.0007036342351001,0.0019141450787836,-0.0021134162493079
2020-07-08,-0.0021462755973921,0.0026776155204435,0.0140559318865172,-0.0016224810225587,0.0034601795262187,0.0,0.0016386212035575,0.0021096828838291,0.0014326401555333,0.0008474287412278
2020-07-09,-0.0016130524436532,-0.0021847314164092,0.0014801802261361,0.0056148001295031,-0.0002876224354948,-0.0224375193916779,0.0005453609385814,0.0028067247749909,0.0016699850376993,-0.000423407840786
2020-07-10,-0.0021536999802462,0.0034054355440547,0.0072563176497482,-0.0018369706743828,0.0028745457168768,0.0002827640782692,0.0038146635570421,0.0020994369105831,0.0030948057477073,0.0012700299886772
2020-07-13,-0.004317164830213,-0.0054548537298462,-0.0197439409415211,-0.0026498271974462,-0.0060187793226106,-0.0147307115368642,-0.0059719949128027,-0.0048880438905096,-0.0018988779243405,-0.0012684190584347
2020-07-14,0.002709717386985,0.0085324252454728,0.0055799847730664,0.0058303757131425,0.0005767325032906,-0.0063250341674978,0.0032772424071148,-0.0028069006955635,-0.0019020705722475,-0.001693408155574
2020-07-15,0.0075679104311696,0.0056806828609552,0.0102851801347823,0.001981017323581,0.0077805754251696,0.0335643545566732,0.0108873443882453,0.0063335019867942,0.0069097910364939,0.0072098470751118
2020-07-16,0.0005359541206257,0.0009609520817548,-0.0018754577413212,0.0027819649649629,0.0057190010985228,0.0145579228608503,0.0064617990811159,0.0069928470114539,0.0033129317039888,0.0021043673053289
2020-07-17,0.0042893218391659,0.0027617900247003,0.0010739222056697,0.0027016876461394,0.0042654798507233,0.004415048252248,0.0042802780257256,0.0020833991603905,0.0028295822537511,0.0037817945710021
2020-07-20,0.0048056380508905,0.005986708009519,0.0203779292891594,0.0027673631467577,0.0014155289948933,0.0073684131715219,0.0,0.0030629656512142,0.0039985794114572,0.0029412095972463
2020-07-21,0.0042128565885004,0.004641635392534,-0.0027596108386019,0.0013071421195034,0.0045237125150059,0.0179833649015086,0.0053279786591651,0.0027757201172118,0.0037481720953942,0.0033515984510794
2020-07-22,0.0005309611301056,0.0020140956527188,0.0013182542162706,0.0032638836206106,0.0028146054633944,0.0021613347885043,0.0042396550963474,0.0013838888736803,0.0,0.0104382067075854
2020-07-23,-0.002653724379816,-0.0007096191610143,-0.013947868592717,0.0007228536952335,0.0016838556182601,-0.0029646154718167,0.0005275301754696,0.0020733526324212,0.0025667307005081,0.0008264991920978
