Date,Preferred Income (FPE),High Yield (HYG),Convertibles (ICVT),Investment Grade (LQD),Preferred Stock (PFF)
2018-02-23,-0.0005089269101778982,0.006641821878992538,0.013762521883327716,0.004628543983707933,0.003227727890508847
2018-02-26,0.00203574143691454,0.001736204487386317,0.0035357943725751184,0.0012796028296555573,0.00375240480219885
2018-02-27,0.00101565984651808,-0.00265763423437404,-0.007310454666606181,-0.004345023144617932,0.001068765745850131
2018-02-28,0.0010144151057163153,-0.0015062162305584659,0.0006212935520628626,0.0018826210719671277,0.001334210284726911
2018-03-01,-0.0015201520009330283,-0.006628437524702102,-0.006945924222235278,-0.0010285220109542692,-0.001017310398247151
2018-03-02,0.0005075364229183421,0.0056289110993452685,0.010196705048103993,-0.0031721435174972834,-0.0013397468643091548
2018-03-05,0.0005071361453468093,0.0,0.00796870691169338,-0.00034403477830169393,0.004024934629359045
2018-03-06,0.0010144718904427918,0.0013998643582584513,0.009311396294142904,0.0008604666422500351,0.00240549026981296
2018-03-07,0.0010129446873166081,-0.0024459695910744594,0.0034815442184621403,-0.00034385730122699076,0.0015990865706589918
2018-03-08,0.0,0.0011677471288145114,0.003642528336036621,0.001978110538459754,0.0005326772511455857
2018-03-09,0.0010127031638675899,0.0036143371487522558,0.006394672386761391,-0.003519373543995341,-0.0007981038370526994
2018-03-12,0.0005049854595211567,-0.0016265596734809096,0.006525547239969898,0.0012916572447543295,-0.0005329687596237198
2018-03-13,-0.00151589858649126,-0.0031420563892269326,-0.0039238237322978264,8.651817559446329e-05,0.0015984094622600864
2018-03-14,0.0,-0.001167104697649357,-0.0022268658047235323,0.002236895387323523,0.0005318031772862941
2018-03-15,-0.0005058529940770162,0.0007011325081267561,-0.0003433979731486403,0.0010296338196726929,0.001063489882145996
2018-03-16,-0.0020253624608499443,0.002102566528462413,-0.0010302966993341878,0.001114470013801716,0.0002652163688046105
2018-03-19,-0.0020291872489892615,-0.0040796425343671006,-0.004469726391076123,-0.003340187862867827,-0.0010614807118016767
2018-03-20,-0.001526004542738102,0.0019896043911176164,0.0015541110930623603,-0.0035233893005842676,-0.0029230712620901267
2018-03-21,0.0,0.0003504170425572273,0.0013793445382317415,-0.0006035667135809719,0.0018657668021024865
2018-03-22,-0.0015858814272359245,-0.005954553234709503,-0.012052514088092492,0.0017259374194311672,-0.003192565086266308
2018-03-23,-0.001025031482699723,-0.0025839971989568555,-0.015510699037293851,-0.003187210540633534,-0.0010673714076954166
2018-03-26,-0.0010262269494109022,0.006476404831939675,0.015224012053101532,0.00354301182228256,0.0
2018-03-27,-0.0005135327014963442,-0.0009360428053185599,-0.017785843241482358,0.003616517033040667,-0.000801665889086367
2018-03-28,0.0010277370262592456,-0.0004682665623839677,-0.011360954056755523,0.0026599912777320878,0.002406099475338541
2018-03-29,-0.0010266818672900468,0.00339848958740685,0.011312266895036505,0.004535165510236805,0.0018677111035274585
2018-04-02,0.0015416055393888684,-0.0038813163601192358,-0.020155310593493736,-0.0005382995979862359,-0.003049078832470964
2018-04-03,0.000513149399474333,0.00282450268497092,0.011982667786583523,-0.002649674748963604,-0.0037555696769070446
2018-04-04,-0.000512886212222563,0.0022303375437557893,0.0043051364987827245,0.0,0.0002699290308445512
2018-04-05,0.000513149399474333,0.0008199456480333378,0.0025011147301761127,0.00034327908997289214,0.0024222194970116018
2018-04-06,0.0010255569863835134,-0.0022236792791877624,-0.01318596920089632,0.0029983821565435775,-0.0010738069209083045
2018-04-09,0.0015365800974029842,0.003752827571880557,0.0019861320372849267,0.0005122918990199121,0.0010749612217078042
2018-04-10,0.001023364250341885,0.003622383345104785,0.015318221659738285,0.0002563459915758681,0.001611613245926069
2018-04-11,0.0005104076871562668,0.00034874462144673934,-0.0010647360558087016,0.0006827518974137359,0.0
2018-04-12,-0.0015319438178557077,0.0036079869755554217,0.007995717499861499,-0.002729309704022076,-0.0013404745182141742
2018-04-13,0.001023364250341885,0.0005794579672133704,-0.0035256351164028032,0.0003415789791068047,-0.002148014175675006
2018-04-16,-0.0010223180466004678,0.0015066201158460135,0.0014150199335973834,8.5987481648786e-05,0.001883153144025984
2018-04-17,0.0020463703554289836,0.0004628292553243707,0.010245623056699404,8.539970211263181e-05,0.001611613245926069
2018-04-18,-0.0010209169309444155,-0.0010406622103140695,0.0034974481116025746,-0.0051292650399661355,0.001072079143959126
2018-04-19,0.0015325110662869346,-0.0031261907791141352,-0.00766704336890478,-0.0037806373667270687,-0.000803573451896078
2018-04-20,-0.0014344994327161187,-0.0024386612500222338,-0.004740888247696806,-0.004053627331452647,-0.0005359712400401229
2018-04-23,0.0010262268465750513,-0.002678613930553575,-0.004357846729001524,-0.0004333852807744121,-0.0010722919050414337
2018-04-24,-0.003074881073506619,-0.0019841249529737315,-0.008913060100636194,-0.002945272728876902,-0.002148014175675006
2018-04-25,-0.0020569603803907155,0.00011667751917188163,-0.0012514571195020308,-0.003128588756514117,-0.004035489695197847
2018-04-26,0.001545720530997885,0.0035085708549587036,0.010203516447915506,0.0029637509870927836,0.0008101411139576076
2018-04-27,-0.0010290095325951043,-0.00046566282791860036,-0.0030123003269115767,0.002259695665546513,0.001349369068056605
2018-04-30,0.0,-0.000699969976637016,-0.0037325231989987495,-0.0008672253733055246,0.000809149720641722
2018-05-01,-0.0005148552247932203,0.0007379997814138672,0.0017689283623503194,-0.00270687625184296,0.0005408332499483581
2018-05-02,-0.001545720530997885,-0.0003508345676980218,0.0008024573806064694,-0.0007851742756888047,-0.001081685181342884
2018-05-03,0.0,-0.00011724160547865736,0.0002494089846794001,0.00017476105712099788,0.001082856491162909
2018-05-04,-0.000516061812289359,0.0007028288397274984,0.008749207754866983,0.0013968307481126985,0.0005414459571091434
2018-05-07,0.0005163282695919147,0.0009364895505834525,0.009892856275684148,-0.0011333629795023947,0.0016215743563303686
2018-05-08,-0.0020635996534643652,-0.0015202280910219246,0.0027987568670133633,-0.00034945397710539616,-0.002159225962910516
2018-05-09,0.0,0.001639400748364439,0.004534746651127852,-0.00017491475756059582,0.0
2018-05-10,-0.0015513868782924822,0.002924136723256421,0.0036463532419357403,0.005066995371339367,0.001623508242475813
2018-05-11,0.0036248773683658086,-0.00034923442379786174,-0.0015571893350134758,0.0017377761659240765,0.0008101371736399798
2018-05-14,0.0010319797144247023,0.0002323525826308792,0.0017333296526202968,-0.0018218520047713627,0.000808879481847713
2018-05-15,0.0,-0.004897491079574379,-0.0006919641338085647,-0.007562120873734868,-0.004852662126840213
2018-05-16,-0.0020616878986065013,0.001288791086331731,0.005366015041892602,-0.0013134624565965813,0.0008123179829433447
2018-05-17,0.0,0.0005855362642210871,-0.0022382619613631194,-0.0019291091606776778,-0.0002703012791190895
2018-05-18,0.0,-0.0010533101996622607,-0.0014148649579663886,0.004129680867208441,0.0008120291146602732
2018-05-21,-0.0005163787651567553,0.001405830538212749,0.002799242892549403,0.0006122376274053654,-0.0005412152704484807
2018-05-22,-0.0008823836118792006,0.00070106697978356,-0.0027571963141854727,-0.0010493429682096878,0.00027105609978117506
2018-05-23,-0.000519842782000679,0.0008183587853778373,0.00034579127535039333,0.004289487403376979,0.0021654464146716457
2018-05-24,0.002079297951878445,0.0005834632484738034,0.0044912156587286756,0.0027893915788193002,0.0032406239931170866
2018-05-25,-0.0015559495101765686,-0.0016335340884661154,0.0,0.0029556421662200183,0.00026914841621250574
2018-05-29,-0.003118840301224668,-0.004207689840693751,-0.0024076305140376952,0.005286625186111005,0.0016145310041426608
2018-05-30,-0.0026069840255480425,0.003051930669943248,0.00792939974933704,-0.0038793986423522053,0.0008062264474488767
2018-05-31,-0.003136630331752821,-0.0009363064479533945,-0.007183114596894247,-0.0004328066974471634,0.0
2018-06-01,0.003146499738270858,0.002282620083004172,0.009297710128048031,-0.001919710450791201,0.0036158144894418154
2018-06-04,0.0015682063483013486,0.002112821747740412,0.0027345865217638377,-0.0022624271152313913,0.003495684635530294
2018-06-05,0.004697542509120023,0.0011717888384710218,0.0023865995264003015,0.0006978328334257267,0.002143736877573632
2018-06-06,0.0015582138575345184,0.0024565860846001986,0.006801383518441062,-0.0036614246802240125,0.0010692418061752917
2018-06-07,-0.0005191243929152378,0.000350017456486551,-0.004475472024552007,0.0033249677117592746,0.0013356988541024517
2018-06-08,0.0,-0.000583411858980698,0.0002545140448058092,-0.0016567643266615084,0.0005332265153932259
2018-06-11,-0.004150759084426192,0.0018679570276016744,0.004392602493783926,-0.0009603457042464125,0.000267025777267893
2018-06-12,0.0020844275981597438,0.0008154384445580032,0.005251510374386648,8.748001675762396e-05,-0.0007997545585936017
2018-06-13,0.002599771949828966,0.0003497943076637977,0.0007055224096454982,-0.0009617746609076328,-0.0013339171425037488
2018-06-14,0.0,0.002909485981535953,0.002484400945331089,0.004549567818049605,0.002403724517241912
2018-06-15,0.0020744821136742253,-0.0005800451602986367,0.00016763660088536803,-0.001393468942478382,0.0013325698095112415
2018-06-18,-0.0036227563749852143,-0.00011639178648714665,0.001841500986121014,-0.0010468753797024943,-0.0010646371442923908
2018-06-19,0.0025972874361708254,-0.0013938986821843136,-0.004361726203136462,0.0005239020636471636,0.0010657718045428144
2018-06-20,-0.0031084982372593384,0.0010472781382711016,0.006898729060657027,-0.005584829669972313,-0.0013307964303654884
2018-06-21,5.186165675841181e-05,-0.0020912920454786432,-0.009168244931119118,-0.000789768191402973,-0.0005328061983785881
2018-06-22,-0.0036573915328947937,0.00011656340717314251,-0.00874845354279774,0.001229574579218795,0.0015994185922261206
2018-06-25,0.0,-0.0023283403887186527,-0.014782487861202398,-0.0009652340684159766,-0.0010646255781241454
2018-06-26,-0.002097392625268424,-0.00011682182269678876,0.0013950715437909267,0.0033367200800900054,0.0013325698095112415
2018-06-27,-0.0005259398999408749,-0.0021001223571046612,-0.01376206231010435,0.0034132796810559807,-0.0007980349975104106
2018-06-28,0.003154904756599297,-0.0028061409076353128,0.0041862636911254025,-0.0013084376487673133,0.0018641598065693987
2018-06-29,-0.0010479657786065522,-0.0023452860699219036,0.002431357621465402,0.00052382503065318,0.0023920012398710444
2018-07-02,0.001573815032225978,0.0009561177519705755,0.0013019052782803353,0.00013109805814992548,0.005303658423919666
2018-07-03,-0.0010477782999755991,0.00011821237372866555,-0.002304708540448952,0.003677079322942811,0.003022847028165465
2018-07-05,0.0010488772908401334,0.003773992664810155,0.006946755757623713,0.0031391935468862986,0.0023785864629710662
2018-07-06,0.00471438766871457,0.0025851228594255815,0.009140790583720637,0.0013910817346380888,0.002109573064708048
2018-07-09,0.000521898767186002,0.0015233053742704783,0.004102020284732166,0.0006945329334866468,-0.0007893156192771977
2018-07-10,-0.000521626530942565,0.00011720844667850727,-0.00016994441143858285,-0.001127509565610696,0.0005267714434060711
2018-07-11,0.0010432217254991993,-0.0015211265930048512,-0.005448052416103244,0.0019980139242361528,-0.0028960081170745777
2018-07-12,0.000520420164145996,0.003163627373393929,0.00992804435785799,0.002166579683541503,0.0
2018-07-13,0.0010414487549650353,0.0,-0.0016945422896601503,0.0007785784429628073,-0.005543442880675764
2018-07-16,-0.001040365267852006,-0.0007011972790336163,-0.0035652535657881845,-0.0016423407234789078,-0.001858383254917828
2018-07-17,-0.0020820351455178576,0.0003503704937215524,0.005094380457336234,-0.0006925487232531946,-0.001595645482670438
2018-07-18,0.002086379060047827,0.0004679871509245537,0.0008645105012115017,-0.00017277838636475806,-0.0007990610628203498
2018-07-19,0.0005205087863795477,-0.0004677682413979367,-0.0016934758635176461,0.0015593549680370522,0.0034655631639459727
2018-07-20,-0.0012534410191752388,0.0004679871509245537,-0.0020361278934563076,-0.0029419803491578245,0.0026570961740952637
2018-07-23,0.0010455214637186128,-0.00035021028093318307,-0.0006801215093327206,-0.003990702260853074,-0.0013249542408187986
2018-07-24,-0.001044429490269172,0.0021025665492044876,-0.00714531193725898,0.0031360577140455703,0.0002656352871437395
2018-07-25,0.0020922655072199703,0.0018655942300704886,0.004215160449609456,0.0013028699866131088,0.0015912657014789389
2018-07-26,0.0005217410275615286,0.00011625270026316414,0.0053576811794502355,0.0009541447820926585,-0.0002650697487157627
2018-07-27,-0.001565482800634066,-0.0003485916933350097,-0.01043766428967785,0.0012998511184107997,-0.0039735915559881985
2018-07-30,0.0031353718698456934,0.00034871325187801894,-0.009518814042097312,-0.0013851626243633897,-0.0007978594380254611
2018-07-31,0.0005207257589303627,0.002095074466712532,0.001904778202431956,0.0031197312318687054,0.0005326003412873259
2018-08-01,0.001562008449963237,0.0008974473307066244,0.0027513902633840015,-0.0035266698439214705,-0.001710740459243132
2018-08-02,-0.0010397149231466951,0.0005826608513523901,0.009490890685385667,0.0012175180280074027,0.0005355087450740204
2018-08-03,0.001040797055377185,0.0008152878033045319,-0.0008549821423121662,0.0031263947459723163,0.002676037145386001
2018-08-06,0.0,0.0018610838911978789,0.006501504059528651,0.0009525750055336957,0.0005340868899115225
2018-08-07,0.0,0.00046481319694224865,0.006459507545002241,-0.003113767730233419,-0.00026690089668590655
2018-08-08,0.0005197859936791893,-0.0005803089659204286,-0.0019258726572172202,-0.0015618299242455835,-0.0008004034701836193
2018-08-09,0.001038103313173222,-0.0006966750249322029,0.0015910285378872846,0.0007819283452188408,-0.0021364612749708023
2018-08-10,-0.0020751952515262184,-0.001743339949412337,-0.008616670679065463,0.0016497529614134532,-0.0008030536914083175
2018-08-13,-0.0010401128464518905,-0.0006990052530734259,-0.0027266112708398405,-0.00026009325477094336,-0.000534769585660233
2018-08-14,-0.0005204547447384966,0.001747606077091124,0.0003413965143159725,0.0013008046043581079,0.0021433139746691587
2018-08-15,0.0005207257589303627,-0.0017445572781900065,-0.010077885237676831,0.0020780026478539604,-0.0005349395424313341
2018-08-16,0.001562008449963237,0.001281276608293913,0.0017253584101453168,0.001296586368080055,0.0024077080752973323
2018-08-17,0.0010392146478881426,0.001164331840841193,-0.0015503480531379177,0.000862940787077493,0.0024020715475581156
2018-08-20,-0.000518889416726287,0.0004647529485992674,0.0032779834482956627,0.002586920820523142,0.002129619391777915
2018-08-21,0.0017746259349393778,0.0015095420915929303,0.008254637304863088,-0.0024941168480679954,0.0010629117360021478
2018-08-22,0.001041968669778237,0.00034858043740348954,0.004861116154457168,-8.634443364707867e-05,-0.0010617831542263367
2018-08-23,0.0005209050456274067,-0.0001155909598752336,0.0004242745139875215,0.0003447464915102838,-0.0007969283996209775
2018-08-24,0.0005199219156022394,0.0017389987903704274,0.010010060547998245,0.0019825178273784605,0.003988842429440753
2018-08-27,0.0,0.00034739549393369984,0.005207678014952144,-0.0015484156481160305,0.0
2018-08-28,0.0,-0.0004627007363323665,0.00016681152505104713,-0.0037907574546058864,0.0021181934486720344
2018-08-29,0.0010405842812428734,-0.0005797036745868178,0.004527817791673883,-0.0010381159716027488,0.0018498645973152872
2018-08-30,0.0,-0.0008105710139630906,-0.0038420740874279824,0.0009524085299097429,-0.0021099582246819626
2018-08-31,0.0025968372650306826,0.001276161450221025,0.00183695020860708,-0.0014704809649803696,0.0029075628653558727
2018-09-04,-0.0031085871476377314,-0.0020819233242326263,0.001535121921873328,-0.0018423853220148612,-0.007385167101966239
2018-09-05,0.0005200927333948169,-0.0010487888341828011,-0.012245967060766638,-0.0006087750431507111,-0.004532902985548648
2018-09-06,0.0,0.0008164281534153162,-0.0031207440092402283,0.0027869255991557207,-0.0010716590970867301
2018-09-07,-0.0036371928397435083,-0.001049533532318181,-0.0008966403096120068,-0.00416910228744205,-0.005095309969273876
2018-09-10,0.0010430118987538872,0.001984138778337474,0.002422242099967331,0.003314145400900248,0.0032343931719907015
2018-09-11,0.0,0.0002331789111094107,0.0006755601540022749,-0.0022597463240189297,0.0010744592468967529
2018-09-12,-0.0005205349765438072,0.0023286233308479343,0.004052011571907377,0.00200397248231865,0.0010737464443342226
2018-09-13,0.001041968669778237,0.0018575492321866172,0.0030263582713783155,0.0020868654091861227,-0.0008040794382970784
2018-09-14,-0.0001567772467422346,0.0009279851562165042,0.004862352839187789,-0.0012151553760656464,0.0018777440946240453
2018-09-17,0.0010464616431093976,-0.0006949398527321682,-0.011678406618502835,-0.0006082753840630506,-0.0024103140080943275
2018-09-18,0.0005225771028960491,-0.00011617320610757265,0.003375684045306082,-0.004085766206165298,-0.0010732270992449555
2018-09-19,0.0,-0.0018547600306300094,-0.0011777055661283953,-0.001483905591479373,-0.003494142691385149
2018-09-20,-0.0010446083174038279,0.0013941531639025673,0.0030315378595464626,0.0026226811935190497,0.0005396268756017175
2018-09-21,0.0010457006650159695,0.0002318591515360069,-0.0026865559236025627,0.00017443803088945664,0.0013474549482073161
2018-09-24,0.0,-0.0004638595289090386,0.002526163252445812,-0.0022665492955107336,-0.0010767784402835323
2018-09-25,-0.0005223041587019139,-0.0008120064734079557,0.004786268481683065,0.0,-0.0016164665116603638
2018-09-26,0.0005225771028960491,0.0010450168479003707,-0.003760642113100676,0.0035821424302102667,-0.0008098740410013017
2018-09-27,-0.0010446083174038279,0.0018551219882021464,0.003187525593049134,0.0013063490393281363,0.001080781170810452
2018-09-28,-0.0010462702963193182,0.0006952827239936621,0.0011704882732934685,-0.0006957274443085693,0.0018880889586279093
2018-10-01,-0.0015709066295980234,0.0028934682940280343,-0.0029436695120013123,-0.0013793722621729954,-0.007870479462967706
2018-10-02,-0.002097314148574947,-0.0008112506453973323,-0.00721340785018032,0.0008743179770365206,-0.002726122944298859
2018-10-03,0.0005253947596881581,-0.002667259817540457,0.0008450580619567827,-0.005850642440362597,-0.006560862915732435
2018-10-04,-0.0063022844172192505,-0.003720935256098956,-0.011733871010459862,-0.0041280182609299,-0.007980455781956053
2018-10-05,0.0021139411243866757,-0.004435755899658167,-0.007944128301395126,-0.0038807558279173593,0.0
2018-10-08,-0.0026367445478425733,-0.00222685231049613,-0.010848800459423491,-0.0010627106382554707,0.0016641979427098885
2018-10-09,-0.001058105293895828,0.0015275215426699962,-0.0012188018163037384,0.0028362625902156324,0.0030460107583631935
2018-10-10,-0.002117371069658369,-0.007156201832835385,-0.023705781767480727,-0.0027400136449261536,-0.007729984307550675
2018-10-11,-0.002652058964110915,0.0008270067307913909,-0.0017852544668418568,0.004165758824959953,-0.0008348729254907816
2018-10-12,0.0026591110834965903,0.005312835018312034,0.010731115460693497,0.00017662574710763934,-0.0016707618570930283
2018-10-15,-0.0010610402571283872,-0.0007049102414919961,-0.001769629861389288,-0.001853360285086314,0.0016735579739215467
2018-10-16,-0.0015927086349621922,0.0034082775466048876,0.017195788587395233,0.0025639861833750555,0.0019493106429449014
2018-10-17,0.003191512627229276,-0.0019911779693073672,0.003137171375746428,-0.004938219964593427,0.0005560894175433706
2018-10-18,-0.0015911849379471876,-0.004224354244837025,-0.006775388293220552,0.0,0.0022217597653604315
2018-10-19,0.0,0.0005888728325973425,-0.016792077455810683,-0.0012408294683324828,0.0036032429337362615
2018-10-22,0.0021242622181589788,0.00047119827280117654,0.0026678377170150647,-0.0012422020088548313,0.0008287231113419669
2018-10-23,0.001649647603815696,-0.0009416384634959307,-0.002838361714952109,0.001421703173492661,-0.0030350832447985088
2018-10-24,-0.00478175340465925,-0.004949409447679631,-0.025444993658161885,0.001419177802994387,-0.0035982542836208165
2018-10-25,0.0032035141601507444,0.002013217250133037,0.011137786673679262,-0.001240136790539137,0.006110482356375568
2018-10-26,-0.003725270045465523,-0.0044909055692150535,-0.010834337319732379,0.0016851386167180404,-0.003312474478435301
2018-10-29,0.0,-0.000950145861839724,-0.0021906540435462363,-0.001150859019896533,0.0008311726089322846
2018-10-30,-0.0005343368835103446,0.0023770528097637467,0.00951338100679422,-0.002216299031404634,-0.0005540820151429537
2018-10-31,0.0016029257815077802,0.0,0.010782897678724757,-0.002843065893880836,0.0008307919115138063
2018-11-01,0.0026686178083148437,0.0045868299497207055,0.014974130400504881,0.003030075684421263,0.001000854969167353
2018-11-02,0.000532418477749097,-0.0005929977007085308,0.0017692260731572151,-0.004010381283635067,-0.003609321815461919
2018-11-05,-0.0005321351591578427,0.00083105498156133,-0.0038853380556473915,0.0017894552627688576,0.0
2018-11-06,0.000532418477749097,0.002607612841356355,0.009750163905458908,0.0016974716601860784,0.002786266837614626
2018-11-07,0.0026592336950868045,0.005795238184082008,0.01088495598435646,0.002585872425270752,0.0022226543485059924
2018-11-08,0.0010609442842803851,-0.0024696752460119376,-0.006686262403173715,-0.002935452966129848,0.0008318818375974146
2018-11-09,-0.0010598198744422582,-0.005658089080090911,-0.010787981150928716,0.0007143436651055879,0.0002770133870775293
2018-11-12,-0.0005303642714409307,-0.006163426190449517,-0.016048561931899852,-8.978987561181206e-05,-0.00470769814863925
2018-11-13,-0.000531005466765988,-0.0016696212813355205,0.0,-0.001337236031300093,-0.0008350415042335246
2018-11-14,-0.0026553580640744645,-0.0019115473963480234,-0.0039517341586473576,-0.0026779685033817557,-0.0025063875391772017
2018-11-15,-0.005857124533263147,-0.00023984615255490116,0.012082779333921101,-0.0018798409281699513,-0.003908428127722852
2018-11-16,-0.0021429266901105137,-0.0029931356506553985,0.0016041085516926845,0.0019734554071868526,0.002242726187154931
2018-11-19,-0.0005357543443725854,-0.003122050610761762,-0.022416322411846323,-0.000984699307294723,-0.005872816678735626
2018-11-20,-0.0016115462894393806,-0.003132020313081685,-0.009463455376950147,-0.0024187993929994933,-0.007876299168329326
2018-11-21,-0.0051935504100267815,0.005074903566111955,0.007900661309234502,0.0021549917908931793,0.005386498818820362
2018-11-23,0.0027187065260758647,-0.005530530679174195,0.0021325239957272757,0.00044817553507758845,-0.0025375074556104327
2018-11-26,-0.000541828431182223,0.004715200126906627,0.011332279510331666,0.00044771965283496584,-0.00028265401308902316
2018-11-27,0.0010847563247891046,-0.0004807620702058646,-0.0044970472062956235,-0.0012528840132000063,-0.0016971704138689647
2018-11-28,-0.003251911700905663,0.008306583769452702,0.016441194788475055,0.002688909624381619,0.0011331656270736623
2018-11-29,-0.0010865297070914437,0.00023911796044173705,-0.00035528638207082963,-0.0028607050368151254,-0.002546199694333229
2018-11-30,-0.0016340255365288048,-0.002030241254195375,0.004267265860236069,-0.0006279362959180634,-0.0019860054997075105
2018-12-03,-0.001635523944637951,0.0069218955612615485,0.026093969935614858,0.00371700666829633,-0.00011422717148401595
2018-12-04,-0.004915493241859359,-0.006205982507567542,-0.02532484841377669,0.0001794765394886877,-0.00428346868461249
2018-12-06,0.0,-0.0034817651653437087,0.0,0.0030480932024534724,-0.004588182978588984
2018-12-07,-0.0038417017067998716,-0.0019277054080251155,-0.01660063961774827,8.949180917339206e-05,0.0011522161982231438
2018-12-10,-0.001102530509904609,0.000724357560410116,0.0045873012443511385,0.0030385586375591966,0.0
2018-12-11,0.0,0.0018093279304640664,0.00018242267679702273,0.001782146409208929,0.0017270731850369536
2018-12-12,0.0016548404473430978,0.003251748906372365,0.007122168084963132,0.0010673014360591537,-0.0017240955458512897
2018-12-13,0.0033042129494507133,0.0024008040976735145,-0.00797832841654822,0.002665829206994541,-0.002877574888455303
2018-12-14,0.0010976290590856141,-0.004191392065717836,-0.007859851562548648,-0.0010633288650599981,-0.002597384789791324
2018-12-17,-0.004933915157233959,-0.006493603528997971,-0.019528115979302152,0.0010644607368872627,-0.0057867889617023716
2018-12-18,0.001994729837320186,-0.001811976956466288,0.003385827100496286,0.0035733049108099824,-0.0026985004926077805
2018-12-19,-0.0022120118849591197,-0.00901548003338648,-0.010824494169583532,-0.0007974981420398874,-0.0014690598182597325
2018-12-20,-0.00886966863635874,-0.0087288775837423,-0.013607173027662678,-0.003279677789093438,-0.0058900126507028805
2018-12-21,0.003915501732261628,-0.004960377294940699,-0.019039914669408353,-0.0009784653716221614,-0.004147048441144663
2018-12-24,-0.0027855802045296807,-0.007479133936599713,-0.00911059555008642,-0.002314268528719521,-0.006246038797530162
2018-12-26,0.0005585075599912059,0.016827760530585545,0.032979828298087766,-0.0008033202895151303,0.006285297006486612
2018-12-27,-0.005025034258706262,-0.0006173704969832938,0.002999238529675319,0.0,-0.0014871369151755465
2018-12-28,0.0011224058606056353,0.001483046782444708,0.004534071233674775,0.004733147355963974,0.009830392194107862
2018-12-31,0.006165973095164867,0.0007403603619635657,0.008642062144758711,0.0027551371636207467,0.0097346963114755
2019-01-02,0.001670855377164271,-0.001356517849894212,-0.0051407922971725695,0.003102448100973376,0.009348186444628759
2019-01-03,0.0016689626828978454,0.0004939433615078759,-0.014832233912561388,0.00044189564143848337,0.0017368227674612324
2019-01-04,0.004997206288006151,0.016783899459632545,0.020300695176202588,-0.0006180973367487796,0.01069037930115413
2019-01-07,0.0038675379362780316,0.009709787848919182,0.014184854515738143,8.804455054267635e-05,0.0031448667684497167
2019-01-08,0.0027516312088435857,0.006490910555217111,0.005913910595416683,0.002209590275401796,0.0025643398479857638
2019-01-09,0.008233491918944846,0.001194669007981597,0.009332029356736493,0.003791460757603282,-0.001989562791977151
2019-01-10,0.0,0.003936962640981978,0.004622701120755579,-0.0026356860370461144,0.0031332989784575993
2019-01-11,0.0021763597707340487,-0.003208547856153876,0.0031292132126348182,0.0018498974097946874,0.003975136965548298
2019-01-14,0.0,-0.003218185660001649,-0.007156061647766165,-0.002637522821845928,-0.0005660071130499933
2019-01-15,0.0010868722559314037,0.0033482249630540917,0.006468107060812578,0.000617343288437322,0.000566327658533039
2019-01-16,0.0016271204483602197,0.0015492446452196607,-0.002386963629063099,0.0019374813639789767,-0.0008483287332942124
2019-01-17,0.0016250579950058963,0.002737564930107128,0.006810013344706212,0.0020224009332090453,0.002830239188237549
2019-01-18,0.004327230342100918,0.002847894548075214,0.007861114614979403,0.0017545958084885793,0.0019754475232192092
2019-01-22,-0.005924017221065836,-0.006627337636954667,-0.01179019752775301,0.001664429854069338,-0.001971552824076017
2019-01-23,0.0031012219114878725,0.0020257808181523007,-0.0001832417567576572,0.002535598986486365,0.0014114660651873834
2019-01-24,0.0,0.0010695052649607462,0.008077665519845123,0.002617148369750133,0.005354576445663062
2019-01-25,0.004338376269358291,0.002494450508625512,0.009105822087318582,0.0008696131747873981,0.0033643516778418814
2019-01-28,0.0021590974435128363,-0.0015403829103229905,-0.005233587971608444,-0.0001737551212251942,-0.0005589075117363729
2019-01-29,0.0005392765540315203,-0.0005933737845813525,-0.004535903430005761,0.0021734236404620244,0.001677809996556645
2019-01-30,0.00323125635239796,0.007954879816705951,0.012028514670892054,0.004597655622811114,0.007535404744601015
2019-01-31,0.0053674130285537025,0.002473510697169834,0.009184605377524635,0.006994117248381615,0.0016617300888703834
2019-02-01,-0.0016017199394110504,-0.0004838842130935328,0.008791833168238394,-0.00238267293449701,-0.003917444330479025
2019-02-04,0.002138886230535375,0.002361384508295483,0.0026572517140499574,-0.001379224447554117,0.0002788723233388968
2019-02-05,0.0,0.0035345346533455224,0.002473677157563303,0.004057722095568428,0.0
2019-02-06,-0.0005334556675623547,-0.0009394278752619112,0.005111243032897672,-0.0018918330522230686,-0.0022312489825931925
2019-02-07,-0.0005338116452877628,-0.0034076893744584558,-0.007890760182546197,-0.0001722592448157867,-0.005589478498935652
2019-02-08,-0.0005339541744701082,-0.00023560363857511035,0.0035349433565663446,0.002498351464054638,0.001967594795992067
2019-02-11,0.0016029322826196513,0.0004713801093905179,0.0024653415322430927,-0.002234335922867259,0.000280137607781894
2019-02-12,0.0016012927700983504,0.004833986124028966,0.008257009976513574,0.0013784413841579912,0.007291184867084022
2019-02-13,0.0015980217406605934,-0.0014078419735797931,-0.0007836227478669189,-0.002580756864515532,0.0019488222209387285
2019-02-14,0.0,0.00011706498509966856,0.0023540947297806536,0.0011211026049391393,-0.0008337332071520764
2019-02-15,0.002127651116610396,0.0031715235769098626,0.004523383528859171,0.0012062198389335421,0.005283777017342395
2019-02-19,0.0010612481573191168,0.00035170003379580983,0.001212054917406169,0.0006019382119084593,0.0008300431353913673
